extax_AB,extax_BA,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.25,0.8500000000000001,9.837492653092804,9.82726682072967,8.418914041211005,8.633384271507003,0
0.25,0.9,9.8335148087035,9.822298390325013,8.356192203845765,8.580957293676429,0
0.25,0.9500000000000001,9.835368401664992,9.822413053876167,8.401678090350865,8.629247366043716,0
0.25,1.0,9.833606381596942,9.819611726656118,8.376556298462756,8.61026420750053,0
0.30000000000000004,0.0,9.891446629824127,9.83747073530773,8.611283649970124,8.386629926485059,0
0.30000000000000004,0.05,9.884746676681356,9.850570886761249,8.672308227789879,8.460123672139602,0
0.30000000000000004,0.1,9.876438381498009,9.855867117085875,8.684926308571047,8.500208324357722,0
0.30000000000000004,0.15000000000000002,9.86857772798823,9.856983421775196,8.63994978511617,8.503055543042937,0
0.30000000000000004,0.2,9.863013007508735,9.857705433481128,8.614441519529658,8.530213419939654,0
0.30000000000000004,0.25,9.857904096857153,9.856071662028288,8.569059305955554,8.52988480818866,0
0.30000000000000004,0.30000000000000004,9.853235707831487,9.853297577095914,8.539737684646019,8.540196420651359,1
0.30000000000000004,0.35000000000000003,9.849091352730333,9.849670158921738,8.508071054721679,8.541491576868511,0
0.30000000000000004,0.4,9.849309967785977,9.850062477232996,8.536761034938399,8.59990488715545,0
0.30000000000000004,0.45,9.843706858142236,9.8432154360507,8.478794049950038,8.562900159859074,0
0.30000000000000004,0.5,9.842886478383079,9.841445470135344,8.477227335511772,8.583293664898642,0
0.30000000000000004,0.55,9.8404643628119,9.837625222083231,8.451861647447629,8.572338099696198,0
0.30000000000000004,0.6000000000000001,9.838458174038992,9.834223019574571,8.44285512057461,8.581402007313221,0
0.30000000000000004,0.65,9.836039474801717,9.829781536865072,8.408851437500392,8.555824079853492,0
0.30000000000000004,0.7000000000000001,9.835404506579733,9.827838811870901,8.404652043431257,8.564543159721934,0
0.30000000000000004,0.75,9.833041524889305,9.824024174533367,8.393360796797948,8.564410623655698,0
0.30000000000000004,0.8,9.833629455768875,9.822856675192293,8.401554059585498,8.578829168764537,0
0.30000000000000004,0.8500000000000001,9.832760429892522,9.820514570921526,8.39143378342643,8.573273117530713,0
0.30000000000000004,0.9,9.833640628635594,9.820476344560419,8.427121004320005,8.621494476332225,0
0.30000000000000004,0.9500000000000001,9.830746173599339,9.815987238807505,8.383456956365002,8.582108695663269,0
0.30000000000000004,1.0,9.829681975520801,9.813367693881412,8.364101884790399,8.562651504835168,0
0.35000000000000003,0.0,9.890113339889647,9.835028601226231,8.600895977633504,8.362296539397095,0
0.35000000000000003,0.05,9.880296555476226,9.845248663941545,8.638493392305397,8.41078254145249,0
0.35000000000000003,0.1,9.874172846006344,9.852905925961926,8.683096801786961,8.474979802346706,0
0.35000000000000003,0.15000000000000002,9.866095538528118,9.854022833803091,8.656240454849305,8.490258897559263,0
0.35000000000000003,0.2,9.859899876746438,9.853542086117399,8.614746875324373,8.497139067173839,0
0.35000000000000003,0.25,9.855544097079983,9.853119047611251,8.596025558691164,8.523446252493791,0
0.35000000000000003,0.30000000000000004,9.852111073123192,9.851444349532178,8.558128660888817,8.524968212487233,0
0.35000000000000003,0.35000000000000003,9.84813831958567,9.84826568653869,8.56540408856064,8.565468348413448,1
0.35000000000000003,0.4,9.844534347819318,9.844530022592389,8.534453924586911,8.563949295068719,0
0.35000000000000003,0.45,9.840910954949342,9.840124143965001,8.487325727840696,8.538393973325263,0
0.35000000000000003,0.5,9.838868377240521,9.836694476919721,8.465209933426175,8.537137973838675,0
0.35000000000000003,0.55,9.837135082265311,9.83343703674101,8.464822786198686,8.553964292628914,0
0.35000000000000003,0.6000000000000001,9.837011058819535,9.831591743491064,8.473358039460729,8.575049006032874,0
0.35000000000000003,0.65,9.834513343320351,9.828088850201153,8.448912546952439,8.567663721129966,0
0.35000000000000003,0.7000000000000001,9.834896412092576,9.8267415335079,8.460933479917742,8.589395810121482,0
0.35000000000000003,0.75,9.83314853726024,9.823171763339328,8.435680412650658,8.571735095961918,0
0.35000000000000003,0.8,9.834109420664896,9.822447976743227,8.469729452143023,8.612563910229808,0
0.35000000000000003,0.8500000000000001,9.82993546889545,9.816929296831582,8.415514109719306,8.571305014741922,0
0.35000000000000003,0.9,9.829518766591072,9.815143659083505,8.40682372041719,8.564429665399182,0
0.35000000000000003,0.9500000000000001,9.82878994300688,9.813444325591833,8.41766119967351,8.58575634755143,0
0.35000000000000003,1.0,9.82938058949852,9.812102488346095,8.421832575649885,8.590455555971127,0
0.4,0.0,9.88817039962626,9.832740152283185,8.603865551480093,8.356447494999182,0
0.4,0.05,9.87756841651573,9.842196526023768,8.622207825098263,8.38269604826335,0
0.4,0.1,9.870551662799208,9.849030876025296,8.663321193064286,8.439742126615563,0
0.4,0.15000000000000002,9.862800746033342,9.85071389429582,8.642041714485865,8.453134133010295,0
0.4,0.2,9.858766308569042,9.852762050576533,8.652961084000255,8.508770531373031,0
0.4,0.25,9.8527282865185,9.850564033136463,8.599246823529429,8.501298925324035,0
0.4,0.30000000000000004,9.847874447832426,9.84734057630887,8.561164249527621,8.500069535915905,0
0.4,0.35000000000000003,9.845476208830807,9.845630240417671,8.551881660222206,8.524528710484528,0
0.4,0.4,9.841073166936383,9.840776068417052,8.521933409090726,8.519993386716022,1
0.4,0.45,9.837642505343688,9.836656784096952,8.493797901270959,8.51594755253396,0
0.4,0.5,9.836788653028686,9.83513199160495,8.50578511080752,8.551693576811992,0
0.4,0.55,9.836149402373584,9.83307297541567,8.519835454460795,8.582764545312495,0
0.4,0.6000000000000001,9.83259018075379,9.827861699923906,8.497211052310641,8.576079044991106,0
0.4,0.65,9.830133903176874,9.823297583470945,8.450200613829098,8.53797355913583,0
0.4,0.7000000000000001,9.829038794656764,9.821048232770353,8.436749909595095,8.539539405394573,0
0.4,0.75,9.829117388046404,9.819535809625458,8.448924313593109,8.560090444425162,0
0.4,0.8,9.828545349584475,9.816923380291405,8.438865727666737,8.553909061307856,0
0.4,0.8500000000000001,9.825930446341323,9.813025062019298,8.422356937642979,8.548804281320468,0
0.4,0.9,9.824729638721804,9.81017286526198,8.389004729528207,8.518614214646226,0
0.4,0.9500000000000001,9.82623891488378,9.810484998830926,8.429704235856917,8.566215366519039,0
0.4,1.0,9.823806021256521,9.806577126066829,8.398334710383331,8.539212683406934,0
0.45,0.0,9.88383261538669,9.828838237522698,8.572522309281458,8.318707622518806,0
0.45,0.05,9.875555543394118,9.840599274719276,8.627203503613158,8.37927709560176,0
0.45,0.1,9.868881297094871,9.847891410132199,8.68969999494331,8.450950279910211,0
0.45,0.15000000000000002,9.860192515397872,9.84879414483416,8.663839817826359,8.453932096246819,0
0.45,0.2,9.85595649829014,9.850597063592724,8.648003292080789,8.48271068319962,0
0.45,0.25,9.8499634272523,9.848573886563978,8.613562438427117,8.492434908720462,0
0.45,0.30000000000000004,9.847724005084174,9.847735364266066,8.629624322446363,8.542729518845873,0
0.45,0.35000000000000003,9.84108647392244,9.842444571146583,8.561043781762814,8.510758403307191,0
0.45,0.4,9.838205033089915,9.838851776573238,8.543669310811412,8.517726758176844,0
0.45,0.45,9.833375665479396,9.83317884799132,8.492360438050303,8.490968028670757,1
0.45,0.5,9.833107680038069,9.83177632441654,8.502818797585546,8.521491268341768,0
0.45,0.55,9.83093911775857,9.828587873095701,8.501251721564712,8.540733021526352,0
0.45,0.6000000000000001,9.828213106691743,9.824041889046496,8.44558100628128,8.498077065033103,0
0.45,0.65,9.828408970962228,9.822714677906832,8.47352349338933,8.53953660964653,0
0.45,0.7000000000000001,9.82595475660689,9.818371564798483,8.455798614051295,8.532409705232345,0
0.45,0.75,9.824445765956284,9.815312173181693,8.437628741991164,8.52421974918231,0
0.45,0.8,9.823815752060668,9.812992416360082,8.4355445964525,8.52953197844837,0
0.45,0.8500000000000001,9.823907076466547,9.811963949855455,8.43324960058766,8.53594116762803,0
0.45,0.9,9.820967083438724,9.807102959927276,8.395587199751743,8.503898165763582,0
0.45,0.9500000000000001,9.821064369185288,9.805994850362419,8.418018816889385,8.531965948120833,0
0.45,1.0,9.820398820829732,9.803893507910777,8.404859801005498,8.524024952742684,0
0.5,0.0,9.882147374243765,9.827517156107753,8.603420469663359,8.338915885839834,0
0.5,0.05,9.872278483639006,9.83819204115357,8.621740838068733,8.368495964859864,0
0.5,0.1,9.86501232266375,9.844749606072886,8.686286631153017,8.434927507486536,0
0.5,0.15000000000000002,9.855297655058035,9.84477290955284,8.643504267421406,8.41939513240977,0
0.5,0.2,9.851740362290904,9.84757202737702,8.648559975093743,8.464975050156866,0
0.5,0.25,9.843749568640098,9.84305421315793,8.584114403822339,8.439559588910093,0
0.5,0.30000000000000004,9.841207883959866,9.842676137084785,8.583613694788232,8.47814432773281,0
0.5,0.35000000000000003,9.838169117561856,9.840395133252546,8.56661349492781,8.49508723908702,0
0.5,0.4,9.835143287119555,9.837418799753921,8.544381452470544,8.50291589545147,0
0.5,0.45,9.83181157837514,9.833031396117311,8.51987076912641,8.499292752736642,0
0.5,0.5,9.830200255062678,9.830088664175962,8.513566916584283,8.512804620864983,1
0.5,0.55,9.82636397922072,9.824851860835919,8.468432432478922,8.485716054796796,0
0.5,0.6000000000000001,9.825440399692475,9.822453950176838,8.48613138951929,8.51770984399969,0
0.5,0.65,9.822911111213209,9.817953219356442,8.456699359114854,8.500580782245036,0
0.5,0.7000000000000001,9.823070373163187,9.816460599622586,8.47041739189673,8.524541457681057,0
0.5,0.75,9.820561192375113,9.812403955394558,8.443747624290944,8.509012767709976,0
0.5,0.8,9.821231710077162,9.811292735239583,8.436241486936547,8.505189303632813,0
0.5,0.8500000000000001,9.81913619293048,9.807795872403243,8.427771343729997,8.509031761953384,0
0.5,0.9,9.819294427328556,9.80640897046346,8.442310993042472,8.529067153185666,0
0.5,0.9500000000000001,9.81788210486169,9.803775006962116,8.422815817989182,8.515518641831079,0
0.5,1.0,9.815736407056272,9.80046890565365,8.403051625802377,8.502464986933305,0
0.55,0.0,9.877788582372927,9.824117747912544,8.556694282141553,8.287786388248376,0
0.55,0.05,9.871884099845504,9.83885951918944,8.665156700457421,8.403645385067884,0
0.55,0.1,9.86074817699859,9.841797746215766,8.645311666035086,8.388549753986108,0
0.55,0.15000000000000002,9.853516667626131,9.844227539878075,8.64268726937504,8.406894479600146,0
0.55,0.2,9.847332952837585,9.844351218079721,8.637536112790324,8.436651930646896,0
0.55,0.25,9.845604433324688,9.846404830937011,8.66274079501118,8.502752620105019,0
0.55,0.30000000000000004,9.8379059933527,9.840558188949739,8.592219793492436,8.467826141132536,0
0.55,0.35000000000000003,9.83407600344937,9.837411453725126,8.548447211946943,8.457379245003958,0
0.55,0.4,9.831030463228402,9.834443473686148,8.54136394703977,8.480576738099941,0
0.55,0.45,9.830028426678057,9.832470240713617,8.542869206519086,8.504237370356284,0
0.55,0.5,9.8241767761139,9.825411970580683,8.472614283496098,8.455074675159237,0
0.55,0.55,9.822737812219918,9.822661797548617,8.480802834540334,8.479338748015037,1
0.55,0.6000000000000001,9.821883780226717,9.820320866370952,8.481000449110237,8.496142297749117,0
0.55,0.65,9.821808792522953,9.818291494804962,8.488857272936952,8.512950150451491,0
0.55,0.7000000000000001,9.817983809111956,9.813368827609253,8.444835244538902,8.48650452537021,0
0.55,0.75,9.818818708879121,9.812425758057916,8.473452341524196,8.522145376206888,0
0.55,0.8,9.814391670988028,9.806215008193934,8.408028942854466,8.464636171345312,0
0.55,0.8500000000000001,9.818642421642958,9.808757875054873,8.47880054235612,8.542513566217854,0
0.55,0.9,9.815424961564291,9.803969222051261,8.444068448749093,8.512797915739766,0
0.55,0.9500000000000001,9.815433285531766,9.802770002870306,8.444777835251259,8.520653249383956,0
0.55,1.0,9.811384115925232,9.79768039022176,8.397035921085097,8.480291846882526,0
0.6000000000000001,0.0,9.877339419617488,9.82452568631617,8.596131062341478,8.31958098596985,0
0.6000000000000001,0.05,9.863520852578525,9.831110566219465,8.58879993355667,8.316419165659836,0
0.6000000000000001,0.1,9.859477226822072,9.841850022350057,8.664504122855009,8.401388158551685,0
0.6000000000000001,0.15000000000000002,9.852493017929262,9.844871727846913,8.675014137434523,8.434325223808623,0
0.6000000000000001,0.2,9.845386991429637,9.843965346729972,8.650229168999209,8.437556782448082,0
0.6000000000000001,0.25,9.839034770465998,9.841203779640496,8.617390151795076,8.442742923196521,0
0.6000000000000001,0.30000000000000004,9.833870896930934,9.838196050171677,8.56420391860734,8.427933837107215,0
0.6000000000000001,0.35000000000000003,9.832069880665296,9.837016409814098,8.587734134177836,8.483744230903527,0
0.6000000000000001,0.4,9.826303615951408,9.831294226120285,8.51620559121432,8.440340902861758,0
0.6000000000000001,0.45,9.824575052143748,9.828658125360485,8.522270388718018,8.469049108309488,0
0.6000000000000001,0.5,9.820534633293112,9.823355799339131,8.468351055342563,8.435361531628315,0
0.6000000000000001,0.55,9.820704554081159,9.822083279194626,8.502501237682152,8.485793171694207,0
0.6000000000000001,0.6000000000000001,9.81755036636894,9.817843216898613,8.467906768921083,8.470645589124475,1
0.6000000000000001,0.65,9.815850032821476,9.81435277402131,8.460519586461674,8.472684104636953,0
0.6000000000000001,0.7000000000000001,9.811986633141016,9.808704336020439,8.417320461643817,8.440976920750996,0
0.6000000000000001,0.75,9.816140044531311,9.810979297933686,8.483481103217375,8.513740019682304,0
0.6000000000000001,0.8,9.814119713524407,9.80735813333696,8.45472979426902,8.494333450645156,0
0.6000000000000001,0.8500000000000001,9.813111587374566,9.805261050895531,8.46630478479485,8.51756397198527,0
0.6000000000000001,0.9,9.811447278697779,9.801837544732368,8.437585443133734,8.493074623806624,0
0.6000000000000001,0.9500000000000001,9.81203768201677,9.800787611432659,8.447684146919203,8.507106608609243,0
0.6000000000000001,1.0,9.811263515167575,9.79878086193679,8.436395978149092,8.50133612752611,0
0.65,0.0,9.87321776464496,9.821316585837181,8.56168067589225,8.278445993418725,0
0.65,0.05,9.862527925612172,9.831765179658758,8.582855196991629,8.311641152623404,0
0.65,0.1,9.856941410664579,9.8405536913581,8.661151382301528,8.392769819830662,0
0.65,0.15000000000000002,9.846182772779386,9.839853683218028,8.618257638232421,8.367300976065646,0
0.65,0.2,9.840140111586908,9.840102889173368,8.617483649201844,8.394889822330677,0
0.65,0.25,9.838053740128341,9.842008260838899,8.659199915695497,8.472547312316625,0
0.65,0.30000000000000004,9.834083807188371,9.839943356360562,8.618880981996462,8.470555334545631,0
0.65,0.35000000000000003,9.826282249137995,9.83318807604214,8.544405639961814,8.428095118785816,0
0.65,0.4,9.823262483239496,9.830081428076275,8.521056222561114,8.43318785459777,0
0.65,0.45,9.822851993030888,9.828702776523254,8.54324435126359,8.47749559277255,0
0.65,0.5,9.819235364718464,9.824164189677846,8.523730469238348,8.478513353609916,0
0.65,0.55,9.81783399948483,9.821109109081483,8.510552696329196,8.481785516819144,0
0.65,0.6000000000000001,9.814314966420387,9.815878932186477,8.492721252154455,8.480274653226406,0
0.65,0.65,9.81427077315365,9.81406139398953,8.483703750534502,8.482479662594253,1
0.65,0.7000000000000001,9.811382636945819,9.809451121304797,8.444694016577616,8.454019638608724,0
0.65,0.75,9.809274264970444,9.806188114743295,8.433426224430518,8.455304296124828,0
0.65,0.8,9.809826529538064,9.804724037734415,8.454459047744178,8.482203372717716,0
0.65,0.8500000000000001,9.8091544117747,9.802695554369263,8.46573990908732,8.501939998916109,0
0.65,0.9,9.810058832604648,9.802148428807042,8.465512233646047,8.509060043240575,0
0.65,0.9500000000000001,9.803175399569335,9.793584161976069,8.379762880294727,8.426775432973391,0
0.65,1.0,9.804182940611776,9.7928730432572,8.394792035513332,8.4422486956085,0
0.7000000000000001,0.0,9.870783754517719,9.820277332933294,8.5588676927741,8.274996094196995,0
0.7000000000000001,0.05,9.861778945872679,9.832057846897586,8.612890489189036,8.334556675580862,0
0.7000000000000001,0.1,9.851339002882378,9.836320636870141,8.614301973258007,8.34236662655946,0
0.7000000000000001,0.15000000000000002,9.842910009475332,9.83785703499529,8.619740084970147,8.359014459036098,0
0.7000000000000001,0.2,9.836074233297392,9.837530546557318,8.61616277093531,8.383245751883697,0
0.7000000000000001,0.25,9.833925294183414,9.839321339518559,8.626424855279884,8.429946779739437,0
0.7000000000000001,0.30000000000000004,9.829818052543914,9.837501476552044,8.610071742041656,8.451428796820947,0
0.7000000000000001,0.35000000000000003,9.823637358070627,9.831953467529775,8.55364224462913,8.425744776544883,0
0.7000000000000001,0.4,9.822330251964589,9.830304750573674,8.559261656133572,8.45662281919892,0
0.7000000000000001,0.45,9.817838764734798,9.825341279784183,8.512367702579732,8.436945320845679,0
0.7000000000000001,0.5,9.817333327124024,9.82405772327006,8.521057502414914,8.469569474894405,0
0.7000000000000001,0.55,9.81331660505048,9.818238666786357,8.479491918671643,8.440790064498085,0
