sub_A,sub_B,utility_A,utility_B,cvar_A,cvar_B,symmetric,no_convergence
0.35000000000000003,0.65,9.969435801698507,7.943982436902496,4.876378393351676,4.612407599370903,0,0
0.35000000000000003,0.7000000000000001,10.055101968763013,7.451114427979352,4.749606859093442,4.310235552984818,0,0
0.35000000000000003,0.75,10.138046059587964,6.847163495173499,4.581694937747797,3.9073350830207754,0,0
0.35000000000000003,0.8,10.224986579529611,6.097928845975386,4.403870335305412,3.4080587773546966,0,0
0.35000000000000003,0.8500000000000001,10.314732080573657,5.145864781086058,4.186812178772807,2.7461732303918147,0,0
0.4,0.0,8.885890908320908,9.767767594148541,4.78336017443899,4.849393535824961,0,0
0.4,0.05,8.932896798569361,9.770714951697116,4.893677113506881,4.9475754128519345,0,0
0.4,0.1,8.982881826292024,9.765349870040037,4.963725516344271,5.0000376064015954,0,0
0.4,0.15000000000000002,9.040070636300397,9.752832758429143,5.068065866829533,5.080437619415974,0,0
0.4,0.2,9.102745096465311,9.727686850274015,5.163056354407733,5.1428018007404,0,0
0.4,0.25,9.171788382295126,9.686985735543491,5.248861909980245,5.185143636180133,0,0
0.4,0.30000000000000004,9.249464189011416,9.62789727733635,5.3113558143619075,5.246149125361655,0,0
0.4,0.35000000000000003,9.332032817070324,9.54081729919477,5.278081037018052,5.252302839361536,0,0
0.4,0.4,9.42290221878058,9.422810092678425,5.262369920114127,5.2625010865701745,1,0
0.4,0.45,9.518933172811161,9.264578918122202,5.230231115474935,5.2382486748604515,0,0
0.4,0.5,9.619493122476696,9.058373886246796,5.190411925295468,5.176620779956989,0,0
0.4,0.55,9.722139390019892,8.794264695868357,5.114595055622657,5.03901478235928,0,0
0.4,0.6000000000000001,9.82724225342709,8.465520595104294,5.056555487391854,4.884168714311446,0,0
0.4,0.65,9.930292513176957,8.058021646286745,4.958972904540675,4.649401443380114,0,0
0.4,0.7000000000000001,10.030703791269723,7.557486011364219,4.8306204585155434,4.3358492005229685,0,0
0.4,0.75,10.13051781691063,6.944224645311477,4.702608778507751,3.957649554513259,0,0
0.4,0.8,10.227239171646092,6.181409581970245,4.51439050424882,3.4401909809292484,0,0
0.4,0.8500000000000001,10.325407813781856,5.217653308134319,4.323578420279991,2.7896958480379257,0,0
0.45,0.0,8.695267743457423,9.798540554347356,4.684804699535073,4.75186777534826,0,0
0.45,0.05,8.741840895757216,9.804400029236392,4.774737686233325,4.831909254390011,0,0
0.45,0.1,8.793463236532672,9.803781805158696,4.868331723962006,4.911348586892398,0,0
0.45,0.15000000000000002,8.85152481727446,9.796749386567488,4.955304816522676,4.978386901719743,0,0
