e_A,e_B,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.8,0.15000000000000002,9.188723372363045,9.991769514151887,7.913324389807126,8.708653857370075,0
0.8,0.2,9.188680101919388,9.98002568791641,7.9101317115023715,8.686143096582411,0
0.8,0.25,9.188152992882285,9.958445260642025,7.859266789247766,8.707028732500397,0
0.8,0.30000000000000004,9.18884873293525,9.945315787078028,7.89717335189859,8.716075388855531,0
0.8,0.35000000000000003,9.190523122411355,9.91941272869908,7.892324025849273,8.677382112742016,0
0.8,0.4,9.188404576880352,9.901312849950447,7.881779716060023,8.642546495221154,0
0.8,0.45,9.19325708529473,9.872388612134305,7.942710545499513,8.643167771024153,0
0.8,0.5,9.191566059876385,9.832513585510014,7.932002323688432,8.562641703041033,0
0.8,0.55,9.191316042978201,9.790168648325588,7.904522942793372,8.508338387557078,0
0.8,0.6000000000000001,9.192000727882629,9.72005109858396,7.932088872090702,8.485983372898067,0
0.8,0.65,9.19083712383927,9.639988732174844,7.981253534783662,8.379998273301421,0
0.8,0.7000000000000001,9.195045263733322,9.556852423997032,8.001067676199861,8.33200350379627,0
0.8,0.75,9.193763814020173,9.399164976427608,7.954337862942694,8.144394095150236,0
0.8,0.8,9.190974825894527,9.191039603324382,7.9095234997071024,7.90086029219514,1
0.8,0.8500000000000001,9.194655350342188,8.830373044488315,7.953337945891316,7.597407361753739,0
0.8,0.9,9.194248735316021,8.099279168796375,7.943807785885599,6.8375976502214515,0
0.8500000000000001,0.0,8.822894085655983,10.023776400581552,7.52411262291784,8.71045443648641,0
0.8500000000000001,0.05,8.82396751668719,10.015158668162496,7.525108631666327,8.701818029035374,0
0.8500000000000001,0.1,8.823300512188698,10.00481957524738,7.520722409721996,8.689757008255828,0
0.8500000000000001,0.15000000000000002,8.823784762465959,9.991136805177053,7.5158797799461645,8.686261312315956,0
0.8500000000000001,0.2,8.824588664188441,9.98004041812185,7.551124100753704,8.709865715055841,0
0.8500000000000001,0.25,8.827192567138873,9.961669002652396,7.559643639385659,8.752268941073906,0
0.8500000000000001,0.30000000000000004,8.824139290969093,9.94469459818051,7.501555603235568,8.685504301865398,0
0.8500000000000001,0.35000000000000003,8.826879157457668,9.919950847664996,7.5468550725362675,8.624592844077856,0
0.8500000000000001,0.4,8.82504102445827,9.902291161139948,7.522211533612149,8.607767645969865,0
0.8500000000000001,0.45,8.828457353676258,9.871701373728067,7.574728307940949,8.61481073104342,0
0.8500000000000001,0.5,8.828591887603613,9.833762714043141,7.575148010799334,8.596609986691783,0
0.8500000000000001,0.55,8.828333964378801,9.791246695884796,7.573866964588057,8.53157531705032,0
0.8500000000000001,0.6000000000000001,8.826464822781363,9.718801397536119,7.535417482894546,8.439336171047838,0
0.8500000000000001,0.65,8.830956582053455,9.644153276602962,7.603289926804817,8.423118206999101,0
0.8500000000000001,0.7000000000000001,8.8267741294597,9.552762324088619,7.5903961400417685,8.262109689131982,0
0.8500000000000001,0.75,8.826812964561578,9.396406116273646,7.530192398462428,8.120399263742607,0
0.8500000000000001,0.8,8.828300994753075,9.192534655361062,7.560967989031679,7.925025699868892,0
0.8500000000000001,0.8500000000000001,8.832159667609378,8.832079158388535,7.604268692270171,7.604443572997152,1
0.8500000000000001,0.9,8.829458482564338,8.098863297098031,7.582950214042395,6.844359759602776,0
0.9,0.0,8.092767708545392,10.024455277010919,6.771662511903169,8.698174164472091,0
0.9,0.05,8.0906307230976,10.0125022050211,6.734801023819929,8.659541049715521,0
0.9,0.1,8.091812061684537,10.00409809183372,6.757341609166013,8.664909550267467,0
0.9,0.15000000000000002,8.094672711797157,9.992712752714237,6.793634582678564,8.709965789728743,0
0.9,0.2,8.09454888471538,9.980771770288312,6.793567095516688,8.716137061116806,0
0.9,0.25,8.097164848833422,9.962337716498393,6.817657971703769,8.77205419557129,0
0.9,0.30000000000000004,8.096526115469722,9.947830828535515,6.829895855524934,8.75965020076609,0
0.9,0.35000000000000003,8.096355638019519,9.920166487572876,6.787190998966458,8.638397800199371,0
0.9,0.4,8.09387082852049,9.901731822141791,6.759289547684774,8.587132064746509,0
0.9,0.45,8.097011605742505,9.870892790109911,6.805649593564053,8.587948070992962,0
0.9,0.5,8.09767964065461,9.833437434324782,6.839512956691443,8.579332939007061,0
0.9,0.55,8.095370000406076,9.78897734659686,6.825155115145532,8.508054961750593,0
0.9,0.6000000000000001,8.097848199220667,9.720632555737248,6.851960083865469,8.50128959335569,0
0.9,0.65,8.09719480647287,9.641161254150257,6.885019167405537,8.373552564707037,0
0.9,0.7000000000000001,8.095300768356987,9.551959568742602,6.840413899273733,8.242534919963669,0
0.9,0.75,8.099549903912441,9.399761656691103,6.8476990180022685,8.153787703957148,0
0.9,0.8,8.096435764721077,9.191263803959407,6.785054613640888,7.886832530600143,0
0.9,0.8500000000000001,8.096005736721244,8.826662789868013,6.779853815288309,7.510059929939343,0
0.9,0.9,8.099230253551527,8.099240553823735,6.809681942041517,6.811564067011432,1
