tariff_AB,tariff_BA,utility_A,utility_B,cvar_A,cvar_B,symmetric
0.15000000000000002,0.45,9.849987669599965,9.859030061967605,8.454168802108793,8.657667606508479,0
0.15000000000000002,0.5,9.845814070187409,9.857979403340032,8.437829997775882,8.661202636314691,0
0.15000000000000002,0.55,9.842196248096108,9.857699538449927,8.427155677259053,8.670205380775842,0
0.15000000000000002,0.6000000000000001,9.83754684856591,9.855700104910893,8.39890833477409,8.653591655512033,0
0.15000000000000002,0.65,9.832488453098213,9.853636766541454,8.362519851237876,8.631401191079389,0
0.15000000000000002,0.7000000000000001,9.830155724597583,9.853854105041963,8.375748506817722,8.651183131838305,0
0.15000000000000002,0.75,9.827615947015289,9.854024746339915,8.387223995964462,8.675394460705672,0
0.15000000000000002,0.8,9.825332480117199,9.854023506228463,8.371148702557965,8.666379687715086,0
0.15000000000000002,0.8500000000000001,9.820753528616299,9.85200702361144,8.341267189655573,8.646346556330196,0
0.15000000000000002,0.9,9.820179689497733,9.85324238700231,8.34446912108443,8.64989552905196,0
0.15000000000000002,0.9500000000000001,9.815973006508523,9.850680172863573,8.318877117991592,8.630663139034157,0
0.15000000000000002,1.0,9.813154427724195,9.850094058142401,8.299937916673139,8.619175885970659,0
0.2,0.0,9.85928054673215,9.8838116122942,8.608408053660463,8.491763539250536,0
0.2,0.05,9.86774970140223,9.87974462758424,8.6630266795919,8.538696885287044,0
0.2,0.1,9.868708265930627,9.873486756130742,8.637119665600961,8.543354706066077,0
0.2,0.15000000000000002,9.86819456725793,9.86917081334365,8.608137404019567,8.559237819353314,0
0.2,0.2,9.866349616702387,9.866506546929898,8.576648891863,8.576362833588393,1
0.2,0.25,9.863772295176242,9.864204929971839,8.565716917266526,8.608129056710919,0
0.2,0.30000000000000004,9.858336803841885,9.860711081844713,8.509643633168173,8.591549282859342,0
0.2,0.35000000000000003,9.855355798371308,9.860105421823768,8.516177493206142,8.632368720850097,0
0.2,0.4,9.850404983285271,9.857910218556931,8.481910189605623,8.626632370453708,0
0.2,0.45,9.84753170815836,9.85817365251149,8.48985290739367,8.660115783923414,0
0.2,0.5,9.84266844481914,9.85648468471223,8.45771604480639,8.652097871716157,0
0.2,0.55,9.838158782311242,9.854963430705617,8.430567224486666,8.643402278951918,0
0.2,0.6000000000000001,9.83287820184736,9.852938116629376,8.408184616600957,8.640638035697892,0
0.2,0.65,9.829351258244172,9.852284212766898,8.391381700955515,8.638215904270442,0
0.2,0.7000000000000001,9.825237829499564,9.851043736385664,8.369447619107108,8.628459451371935,0
0.2,0.75,9.822559965119,9.850890795442428,8.368192604764248,8.640466122282481,0
0.2,0.8,9.81859694948149,9.849438118997176,8.347407704678908,8.630384144562294,0
0.2,0.8500000000000001,9.816419421187039,9.84950955350913,8.335964089668906,8.623789731930092,0
0.2,0.9,9.813594387264295,9.848768061833026,8.323820147960564,8.620241086906288,0
0.2,0.9500000000000001,9.813408123219611,9.850422431585278,8.358674870079772,8.663188095612256,0
0.2,1.0,9.810602138512127,9.849466154777451,8.33796311520984,8.646987116084315,0
0.25,0.0,9.858150089488658,9.882518421488713,8.60698340488009,8.474821812279961,0
0.25,0.05,9.86241912344278,9.874176425370875,8.611580901683626,8.463437765576257,0
0.25,0.1,9.866527157493975,9.87090200673049,8.65994234723472,8.53017059439235,0
0.25,0.15000000000000002,9.86631043312398,9.866814374048063,8.631037106879342,8.541222049674476,0
0.25,0.2,9.86608754391939,9.865541502755343,8.633193192457357,8.59012312951299,0
0.25,0.25,9.863573854576606,9.86333822750531,8.612120717663773,8.610413936879883,1
0.25,0.30000000000000004,9.856421517604042,9.858104741143585,8.548176109777346,8.586210351577392,0
0.25,0.35000000000000003,9.851678489659081,9.855789027874254,8.50309857765825,8.575714651907717,0
0.25,0.4,9.848373734792697,9.855619767965424,8.503331836754755,8.609307472915718,0
0.25,0.45,9.843329667606024,9.85357764914481,8.486014995838158,8.617004390273841,0
0.25,0.5,9.83755039429965,9.851300263739356,8.448750436620843,8.60564281562847,0
0.25,0.55,9.834801523940817,9.85180673744657,8.452635359594844,8.632519153364596,0
0.25,0.6000000000000001,9.828869193272517,9.848337184888273,8.406236061392805,8.601130445021928,0
0.25,0.65,9.827364962219093,9.849979963249975,8.424689970260989,8.634681722397886,0
0.25,0.7000000000000001,9.824313572996685,9.850010188024337,8.402008366352744,8.628167707499083,0
0.25,0.75,9.81974443379325,9.848112137895539,8.38128912235123,8.620959130494962,0
0.25,0.8,9.815215406237995,9.846000105539407,8.364919197342676,8.616983165326694,0
0.25,0.8500000000000001,9.814788317128425,9.84793738163858,8.387466991199586,8.6524044193272,0
0.25,0.9,9.809755236042113,9.844790702467023,8.344475158188315,8.613518062968472,0
0.25,0.9500000000000001,9.807414861377438,9.844760563049407,8.347975872292402,8.628800636643193,0
0.25,1.0,9.806889477191822,9.845885873213634,8.350601849532532,8.637125082732119,0
0.30000000000000004,0.0,9.853866906840018,9.877071985825902,8.565787236931422,8.420102555853882,0
0.30000000000000004,0.05,9.861568871163241,9.871745033326635,8.640958465861614,8.473085559012278,0
0.30000000000000004,0.1,9.864780746426991,9.867685059940568,8.657784959165118,8.499125451869336,0
0.30000000000000004,0.15000000000000002,9.863117158427107,9.861884502957702,8.61900835718871,8.492759982660461,0
0.30000000000000004,0.2,9.860457992415325,9.85816917747016,8.599192612600767,8.517709237161775,0
0.30000000000000004,0.25,9.858385424627611,9.856588396991944,8.586227588086691,8.546606656237246,0
0.30000000000000004,0.30000000000000004,9.854567465719747,9.854255723836157,8.551948918678207,8.550397395824072,1
0.30000000000000004,0.35000000000000003,9.849905165803838,9.852391936971783,8.525617576424425,8.560865264163187,0
0.30000000000000004,0.4,9.845511297718692,9.850869120367493,8.524134528808823,8.590810042710562,0
0.30000000000000004,0.45,9.839500608318403,9.848145541474025,8.47021139542105,8.563987689841403,0
0.30000000000000004,0.5,9.835984193465318,9.84790421033174,8.471684669051813,8.591197257038232,0
0.30000000000000004,0.55,9.830309428679458,9.845115889352018,8.430203812053959,8.56813801366676,0
0.30000000000000004,0.6000000000000001,9.827413660124689,9.84562729970826,8.433366746281768,8.59213682753976,0
0.30000000000000004,0.65,9.823489793965496,9.844186190421679,8.41343964547067,8.586611282447683,0
0.30000000000000004,0.7000000000000001,9.81901002685489,9.843219997623942,8.404609606467751,8.59899574238198,0
0.30000000000000004,0.75,9.816048286047804,9.843004013968033,8.401564238726435,8.609495382522304,0
0.30000000000000004,0.8,9.813832879074516,9.843105211928362,8.40314674454288,8.619676504972066,0
0.30000000000000004,0.8500000000000001,9.812957692532555,9.844604383272019,8.401430966854598,8.626959303779154,0
0.30000000000000004,0.9,9.809148171964411,9.843145128707873,8.392836769186365,8.633664270829303,0
0.30000000000000004,0.9500000000000001,9.80614492619285,9.841890814814407,8.370950032653756,8.618565318830274,0
0.30000000000000004,1.0,9.804237716590059,9.841671258098808,8.36166082943724,8.611190034586125,0
0.35000000000000003,0.0,9.852038255708225,9.873162508824242,8.575392226815437,8.41329022887058,0
0.35000000000000003,0.05,9.860374624105177,9.868629982573703,8.63652311949578,8.451920026956522,0
0.35000000000000003,0.1,9.862786073152177,9.86339500694085,8.66078150559652,8.47730785671853,0
0.35000000000000003,0.15000000000000002,9.862391397172717,9.858834813320504,8.641757605996434,8.484559654836556,0
0.35000000000000003,0.2,9.8587471664393,9.854177850562628,8.613657614088302,8.499151969142517,0
0.35000000000000003,0.25,9.85776959752179,9.853543578494106,8.6158279202701,8.542879817467355,0
0.35000000000000003,0.30000000000000004,9.850034598864672,9.847274049259129,8.529953736404813,8.493599191896026,0
0.35000000000000003,0.35000000000000003,9.8497898150574,9.84941614919356,8.572735014433514,8.570165261496507,1
0.35000000000000003,0.4,9.842820832724657,9.845516922238788,8.513072285698932,8.543362374030588,0
0.35000000000000003,0.45,9.83781305753694,9.844089451228914,8.472888744756684,8.531789675791394,0
0.35000000000000003,0.5,9.831809092931381,9.841247842064975,8.454199561088425,8.538959103181142,0
0.35000000000000003,0.55,9.830105395375165,9.842511891716498,8.475591936434968,8.578766563272756,0
0.35000000000000003,0.6000000000000001,9.825451896450582,9.841227224215123,8.4424114184482,8.567013761636465,0
0.35000000000000003,0.65,9.821215453315638,9.839738992512538,8.426626903250083,8.567109342535817,0
0.35000000000000003,0.7000000000000001,9.815304662763289,9.83726926039407,8.392035228699998,8.551023121834781,0
0.35000000000000003,0.75,9.816026817229034,9.840561474889078,8.439751679377613,8.614563989457933,0
0.35000000000000003,0.8,9.810788659533264,9.83781970743535,8.39226593120719,8.576530700973994,0
0.35000000000000003,0.8500000000000001,9.809353783461553,9.83921122789092,8.406591898260823,8.60497386788083,0
0.35000000000000003,0.9,9.804647056522064,9.83643996739213,8.357832676429474,8.56316791193342,0
0.35000000000000003,0.9500000000000001,9.803669777696376,9.837694909009285,8.387130263267617,8.604442643529717,0
0.35000000000000003,1.0,9.8033503590314,9.838859143751058,8.398795475849996,8.620540705692884,0
0.4,0.0,9.847704244215059,9.866614645228749,8.522935826436326,8.34871644723451,0
0.4,0.05,9.856065634902473,9.861849811887573,8.612079950969068,8.414013042419747,0
0.4,0.1,9.860222110674856,9.858038158908434,8.656118038301397,8.449551711439115,0
0.4,0.15000000000000002,9.859363398361394,9.85305849705252,8.644892292015827,8.460688123066484,0
0.4,0.2,9.854877318193084,9.847371603928176,8.589145528218383,8.443310511467518,0
0.4,0.25,9.853913554772626,9.846615789542135,8.579196514530034,8.473929439514784,0
0.4,0.30000000000000004,9.850995663512363,9.845635190713947,8.586928146867967,8.52196565905361,0
0.4,0.35000000000000003,9.845166046239823,9.84235786481974,8.540352984392204,8.509542779783581,0
0.4,0.4,9.840315322395197,9.840244620822928,8.506553920406942,8.50714251332259,1
0.4,0.45,9.837684543477344,9.841245882399138,8.528756160272259,8.55874519381332,0
0.4,0.5,9.83213892626281,9.838844412305631,8.479447517940535,8.532336864811995,0
0.4,0.55,9.827249067139574,9.836647670111264,8.456626548742483,8.528625112505965,0
0.4,0.6000000000000001,9.822698795608988,9.835961378559402,8.442522691024593,8.539259333351428,0
0.4,0.65,9.817687603606615,9.833815052580986,8.425492208234056,8.538417749589437,0
0.4,0.7000000000000001,9.816637055739347,9.835569773495648,8.436833129004006,8.564335735314547,0
0.4,0.75,9.81155480727462,9.833231605166974,8.414155475307133,8.55674126877516,0
0.4,0.8,9.808327112604301,9.832336538720154,8.399871001243616,8.55376217614309,0
0.4,0.8500000000000001,9.806085294670304,9.83313754676642,8.391687905580625,8.558689583583009,0
0.4,0.9,9.80450072058022,9.833636987611806,8.396249868041401,8.572911106645885,0
0.4,0.9500000000000001,9.80181119452449,9.832957630297944,8.398067703539857,8.583315597949941,0
0.4,1.0,9.800061579194464,9.832796978517639,8.404767341474164,8.598283477603196,0
0.45,0.0,9.849460027767558,9.865779036843454,8.577586843362104,8.390042002060836,0
0.45,0.05,9.856279624212787,9.85895101212047,8.618969606183603,8.405841316296117,0
0.45,0.1,9.859712353066401,9.854851488239147,8.662309296621693,8.441957880593385,0
0.45,0.15000000000000002,9.858765491936605,9.849507212743836,8.644438918903623,8.438239411068233,0
0.45,0.2,9.858289709867483,9.847524068119727,8.651048775590434,8.477674341602066,0
0.45,0.25,9.854530016527704,9.84426416882154,8.625440187705962,8.494766513694586,0
0.45,0.30000000000000004,9.85015383562268,9.841536020477104,8.58688076504108,8.49441542710956,0
0.45,0.35000000000000003,9.845654127380213,9.839691085790703,8.578957510762512,8.519981774041389,0
0.45,0.4,9.839641083451161,9.836629052111006,8.529322954456308,8.502990077541133,0
0.45,0.45,9.83795142998533,9.83808114023495,8.558874952912086,8.560045655881414,1
0.45,0.5,9.831686062373175,9.834904089472978,8.51163707982892,8.534524773978918,0
0.45,0.55,9.825039806310002,9.83168954570091,8.464937244573129,8.511943561250938,0
0.45,0.6000000000000001,9.82190657407173,9.831563407133935,8.47653285170457,8.543175514594255,0
0.45,0.65,9.818392793007943,9.831757403162213,8.46024264797794,8.547669691861756,0
0.45,0.7000000000000001,9.814737042788364,9.830688866416157,8.446884353192225,8.549432401621202,0
0.45,0.75,9.810698879592746,9.829370016133442,8.425964998550668,8.54089976913906,0
0.45,0.8,9.808702948394801,9.829655550548912,8.441574262207064,8.568613919675428,0
0.45,0.8500000000000001,9.80409292385245,9.827386505085027,8.391674436651735,8.527369083342162,0
0.45,0.9,9.802348638909045,9.828086256994458,8.409575476742159,8.557350803051216,0
0.45,0.9500000000000001,9.798293920622609,9.825932652492524,8.354860593159117,8.508444215265552,0
0.45,1.0,9.79790854380931,9.827550863010774,8.379297172855729,8.54162825846618,0
0.5,0.0,9.847704839749758,9.861400386259646,8.56026761362325,8.363964337086871,0
0.5,0.05,9.8539968750373,9.854059586029505,8.5920705072943,8.368932324844765,0
0.5,0.1,9.857942692787256,9.849852528659923,8.654035122183684,8.41633032709091,0
0.5,0.15000000000000002,9.857624376794169,9.845313012819549,8.6288392140173,8.407098676214531,0
0.5,0.2,9.852409830823552,9.838730268652148,8.601924569775216,8.40939996109382,0
0.5,0.25,9.852118783029834,9.838841788739744,8.611322722925975,8.457653298480862,0
0.5,0.30000000000000004,9.847953820798777,9.836215111993043,8.595818187655473,8.478633930370263,0
0.5,0.35000000000000003,9.842664866522501,9.833522263327634,8.54915183818417,8.466712518942233,0
0.5,0.4,9.83893683673581,9.832180405035425,8.522003012861841,8.467742350824599,0
0.5,0.45,9.83261630585313,9.829349986022844,8.510402215821244,8.485304365432127,0
0.5,0.5,9.828030807373743,9.828014607056879,8.500263518086598,8.499973795663728,1
0.5,0.55,9.82565989371022,9.828964028048622,8.510790509592681,8.533300569533946,0
0.5,0.6000000000000001,9.820571676254625,9.827425168821488,8.463961344404668,8.507789724387779,0
0.5,0.65,9.817719785225464,9.82750369899967,8.47367961950846,8.533735865492398,0
0.5,0.7000000000000001,9.813497302471687,9.825949690706198,8.451460542785343,8.525768384136464,0
0.5,0.75,9.811491167266231,9.826594979324762,8.454467386736463,8.541274148263016,0
0.5,0.8,9.8060286110192,9.82392593214092,8.418179796072272,8.519790855521586,0
0.5,0.8500000000000001,9.800385239831853,9.820635088364744,8.363082322304486,8.47587415936964,0
0.5,0.9,9.800085993656845,9.822775685678868,8.413036301783443,8.53693381731726,0
0.5,0.9500000000000001,9.79768019747597,9.822171535033808,8.3999590980188,8.53127280898849,0
0.5,1.0,9.795137446133028,9.821500876501263,8.389767742672035,8.530456376850688,0
0.55,0.0,9.845244980611247,9.856283384084268,8.545518886722833,8.337610527772192,0
0.55,0.05,9.853811464727663,9.850909788146344,8.604804982838049,8.371497716033778,0
0.55,0.1,9.855025248209225,9.84373469203134,8.620694193389605,8.370087047568775,0
0.55,0.15000000000000002,9.854344151489927,9.838929041984864,8.631041047050573,8.390475559323152,0
0.55,0.2,9.853896109835743,9.837040718619138,8.637098874328675,8.421671813449258,0
0.55,0.25,9.850286214187841,9.83342336778575,8.602982419026583,8.422300924604007,0
0.55,0.30000000000000004,9.845895723113673,9.830983160263,8.575407121187261,8.436565601055133,0
0.55,0.35000000000000003,9.841562216150004,9.828877354383549,8.562139934857482,8.45517479453105,0
0.55,0.4,9.838492825100353,9.828790027079412,8.546307222265343,8.47304207146573,0
0.55,0.45,9.831495840269513,9.825239718137096,8.507129752964092,8.462924753123305,0
0.55,0.5,9.826166565853978,9.822717065366282,8.481938708489418,8.458594156826223,0
0.55,0.55,9.823709624620761,9.823706571795826,8.498696472884717,8.498462652441658,1
0.55,0.6000000000000001,9.818913050053018,9.822265462083168,8.460983080450736,8.481990516045373,0
0.55,0.65,9.814970200300603,9.82102856783749,8.446694034795149,8.481616871170614,0
0.55,0.7000000000000001,9.813995222841898,9.82304747253241,8.48540918781544,8.535716282539104,0
0.55,0.75,9.807922538520558,9.820108729966359,8.42949770555114,8.498265266368689,0
0.55,0.8,9.806314014306386,9.820834588266361,8.447133229965901,8.52499560318705,0
0.55,0.8500000000000001,9.80263197636154,9.819456924032876,8.427442432388586,8.516924702742426,0
0.55,0.9,9.798801426560603,9.817798830310677,8.390842624192821,8.48906919586131,0
0.55,0.9500000000000001,9.797803168749871,9.819374296499243,8.416564371821416,8.52521400485277,0
0.55,1.0,9.793617960277954,9.817309181771765,8.398363345880275,8.518647720544353,0
0.6000000000000001,0.0,9.844331160050952,9.852742607007723,8.523969499258838,8.308946261682822,0
0.6000000000000001,0.05,9.852658421300298,9.84717978693525,8.604915223423832,8.360396798668233,0
0.6000000000000001,0.1,9.853752076520772,9.839714649007421,8.60280346060093,8.3418757599281,0
0.6000000000000001,0.15000000000000002,9.853218598226821,9.834916074769898,8.618162365402616,8.363652839446418,0
0.6000000000000001,0.2,9.85423798077649,9.834285369091523,8.654706573253078,8.423655091146495,0
0.6000000000000001,0.25,9.850691151473491,9.830836203598052,8.622960724240782,8.42748690194451,0
0.6000000000000001,0.30000000000000004,9.845780940841609,9.827432088088372,8.588632811346216,8.427990729966933,0
0.6000000000000001,0.35000000000000003,9.841388707075199,9.825513481400412,8.578334911144237,8.452552935097648,0
0.6000000000000001,0.4,9.836946123599692,9.824109167441406,8.547898455018641,8.45464409180491,0
0.6000000000000001,0.45,9.832799673923605,9.822977195232236,8.546025190058382,8.479647702451937,0
0.6000000000000001,0.5,9.826612620332309,9.81972464007166,8.505407822557538,8.46152123368959,0
0.6000000000000001,0.55,9.82126456676104,9.818081508794245,8.482548361706963,8.46227017257519,0
0.6000000000000001,0.6000000000000001,9.818672684297267,9.818653207845026,8.487150503233968,8.485615123628046,1
0.6000000000000001,0.65,9.815164830149689,9.818546274545705,8.486986969776403,8.506091481649852,0
0.6000000000000001,0.7000000000000001,9.811986009381632,9.817858379130262,8.484777370294307,8.51678112127339,0
0.6000000000000001,0.75,9.80751374631066,9.81642506821193,8.459517931973899,8.506829773908516,0
0.6000000000000001,0.8,9.803760994570553,9.8153446052339,8.43529724386085,8.495745511156217,0
0.6000000000000001,0.8500000000000001,9.800586549322706,9.814505941610369,8.421187692953804,8.494157291313847,0
0.6000000000000001,0.9,9.797956047222165,9.814157953089444,8.416211409240303,8.499440387953099,0
0.6000000000000001,0.9500000000000001,9.795726550848167,9.814478079692435,8.410106095793994,8.503592808035524,0
0.6000000000000001,1.0,9.794312500548742,9.81429294053917,8.411611881620276,8.508773364085743,0
0.65,0.0,9.84520881442061,9.851077790789802,8.55065726961775,8.325409823230688,0
0.65,0.05,9.852171744599154,9.84415276654318,8.585471195394321,8.339315974354605,0
0.65,0.1,9.85468483075813,9.837807291394178,8.636337285887082,8.365071201901033,0
0.65,0.15000000000000002,9.855146193970137,9.83387089039194,8.663133266617098,8.394483366272022,0
0.65,0.2,9.852924021618701,9.829916400302963,8.650140605980607,8.403426265441086,0
0.65,0.25,9.848045604134438,9.825631989820069,8.599012055237264,8.388465409027795,0
0.65,0.30000000000000004,9.844397520147158,9.823019771508264,8.590967622363655,8.413238136398531,0
0.65,0.35000000000000003,9.83960140866956,9.820507415028287,8.549671520721319,8.405988476831736,0
0.65,0.4,9.836568995170586,9.820570656438479,8.570079856069757,8.45792166245487,0
0.65,0.45,9.830923531845828,9.817967137743416,8.53549075471667,8.450024878664328,0
0.65,0.5,9.826460839057681,9.816755736232318,8.514435032228043,8.453768218903827,0
0.65,0.55,9.81980347748532,9.81406906045256,8.471735036654065,8.436837528681545,0
0.65,0.6000000000000001,9.818063468714522,9.814971992178885,8.496045680992092,8.479308918099859,0
0.65,0.65,9.81282222433878,9.812903909110855,8.461457947992194,8.46160971282622,1
0.65,0.7000000000000001,9.80802119346168,9.810635777675488,8.446123804709353,8.460416037196033,0
0.65,0.75,9.804526121978034,9.810183921731209,8.430318258267771,8.459898187633279,0
0.65,0.8,9.804842907340648,9.813271023924877,8.463618556834332,8.506115055433243,0
0.65,0.8500000000000001,9.800376640836504,9.811048255285062,8.43487504329671,8.4885390939693,0
0.65,0.9,9.797213941756892,9.810658702703394,8.435062741104057,8.501100044555526,0
0.65,0.9500000000000001,9.795661301455313,9.810671511370453,8.422953737115924,8.49304732360593,0
0.65,1.0,9.792323404786513,9.80961230221422,8.419116188560098,8.501727479407409,0
0.7000000000000001,0.0,9.844262168343425,9.84766544257292,8.554988727401371,8.322022772304788,0
0.7000000000000001,0.05,9.850166941101183,9.839611426551214,8.58480765933243,8.32684164532994,0
0.7000000000000001,0.1,9.854649032182616,9.835590495522304,8.646146008668085,8.368907159806893,0
0.7000000000000001,0.15000000000000002,9.852666438117277,9.828650158994263,8.628215420541222,8.347232966876842,0
0.7000000000000001,0.2,9.853169924859095,9.827727225684775,8.665534230785788,8.409277199164189,0
0.7000000000000001,0.25,9.848523916368572,9.823129006429697,8.633812233234215,8.406579723305816,0
0.7000000000000001,0.30000000000000004,9.843108854760926,9.819171075989576,8.58031546501907,8.390116329718461,0
0.7000000000000001,0.35000000000000003,9.839389871744917,9.817128773837945,8.57563975564277,8.414720618379723,0
0.7000000000000001,0.4,9.835750923190043,9.816958394231058,8.565756157779518,8.440415755057815,0
0.7000000000000001,0.45,9.830754050055592,9.815203845009233,8.554656083291778,8.457245783083824,0
0.7000000000000001,0.5,9.82567664725789,9.81318729473769,8.515049150917024,8.43978648779369,0
0.7000000000000001,0.55,9.820941286086054,9.811445986411204,8.499623656890916,8.445965971799982,0
